H2_H3_H1	826074	825898	0.0001065393	0.0001065393	0.005456946	0.01952362	
H2_H3_H1	830956	833072	-0.001271613	-0.001271613	0.005413545	-0.2348947	
H2_H3_H1	873875	830888	0.02521582	0.02521582	0.005399069	4.670402	
H2_H3_H1	864030	811046	0.0316308	0.0316308	0.005429959	5.825238	
H2_H3_H1	867591	822674	0.02657394	0.02657394	0.005341382	4.975105	
H2_H3_H1	818786	822998	-0.002565502	-0.002565502	0.005480265	-0.4681346	
H2_H3_H1	816856	829232	-0.007518432	-0.007518432	0.005544395	-1.356042	
H2_H3_H1	830044	826592	0.002083741	0.002083741	0.005436963	0.3832545	
H2_H3_H1	830501	823810	0.004044584	0.004044584	0.005539863	0.7300874	
H2_H3_H1	838195	834819	0.002017915	0.002017915	0.005339502	0.3779219	
H2_H3_H1	842218	841779	0.0002606893	0.0002606893	0.005216674	0.04997232	
H2_H3_H1	884645	838654	0.02668777	0.02668777	0.005103292	5.22952	
H2_H3_H1	877497	820999	0.03326355	0.03326355	0.00522929	6.361006	
H2_H3_H1	881952	834470	0.02766336	0.02766336	0.005224486	5.294944	
H2_H3_H1	830292	832499	-0.001327286	-0.001327286	0.00539851	-0.2458616	
H2_H3_H1	835120	845647	-0.006263212	-0.006263212	0.005411575	-1.157373	
H2_H3_H1	844652	839786	0.002888797	0.002888797	0.00531273	0.5437501	
H2_H3_H1	844496	836072	0.005012591	0.005012591	0.005431846	0.9228154	
H2_H3_H1	823827	836005	-0.007336887	-0.007336887	0.005324731	-1.377889	
H2_H3_H1	827315	842634	-0.009173334	-0.009173334	0.0052348	-1.752375	
H2_H3_H1	872481	841425	0.01812001	0.01812001	0.005304957	3.415676	
H2_H3_H1	863714	822546	0.02441379	0.02441379	0.00533524	4.57595	
H2_H3_H1	868379	836211	0.0188714	0.0188714	0.005278037	3.575458	
H2_H3_H1	812721	829385	-0.01014794	-0.01014794	0.005362296	-1.892463	
H2_H3_H1	820136	845095	-0.01498831	-0.01498831	0.005399937	-2.775645	
H2_H3_H1	827583	836733	-0.005497754	-0.005497754	0.005266371	-1.043936	
H2_H3_H1	832247	838393	-0.00367883	-0.00367883	0.005453734	-0.6745524	
H2_H3_H1	823861	839771	-0.009563413	-0.009563413	0.005197816	-1.839891	
H2_H3_H1	829251	848581	-0.01152082	-0.01152082	0.005252644	-2.193337	
H2_H3_H1	874641	848166	0.01536736	0.01536736	0.005283788	2.908399	
H2_H3_H1	865690	828162	0.02215542	0.02215542	0.005270213	4.203894	
H2_H3_H1	871554	843545	0.01633084	0.01633084	0.00531914	3.070203	
H2_H3_H1	816711	837639	-0.01265029	-0.01265029	0.005284028	-2.394061	
H2_H3_H1	820476	850508	-0.01797264	-0.01797264	0.005353748	-3.357021	
H2_H3_H1	832072	846524	-0.008609576	-0.008609576	0.005403351	-1.593377	
H2_H3_H1	834806	846141	-0.006743223	-0.006743223	0.005440161	-1.239526	
H2_H3_H1	831691	830451	0.0007460253	0.0007460253	0.005210518	0.1431768	
H2_H3_H1	841603	843287	-0.0009994718	-0.0009994718	0.005293977	-0.1887941	
H2_H3_H1	881547	837288	0.02574942	0.02574942	0.005232024	4.921502	
H2_H3_H1	871210	817033	0.03209076	0.03209076	0.005238836	6.125551	
H2_H3_H1	877635	832066	0.0266532	0.0266532	0.005233871	5.092445	
H2_H3_H1	826337	830012	-0.002218735	-0.002218735	0.005313143	-0.4175938	
H2_H3_H1	829071	841175	-0.007246837	-0.007246837	0.005345068	-1.355799	
H2_H3_H1	838589	834760	0.002288226	0.002288226	0.005269326	0.4342539	
H2_H3_H1	841714	835225	0.00386955	0.00386955	0.005414815	0.7146229	
H2_H3_H1	837812	842319	-0.002682529	-0.002682529	0.00552097	-0.48588	
H2_H3_H1	843051	850662	-0.004493678	-0.004493678	0.005448938	-0.8246886	
H2_H3_H1	884583	846051	0.02226467	0.02226467	0.005444934	4.089062	
H2_H3_H1	874364	825174	0.02894316	0.02894316	0.005479006	5.282557	
H2_H3_H1	879028	838235	0.02375466	0.02375466	0.005395365	4.40279	
H2_H3_H1	823457	832234	-0.00530111	-0.00530111	0.005355866	-0.9897764	
H2_H3_H1	831828	849112	-0.01028234	-0.01028234	0.005587409	-1.84027	
H2_H3_H1	840812	842933	-0.001259692	-0.001259692	0.005449734	-0.2311474	
H2_H3_H1	841174	840368	0.000479322	0.000479322	0.005471033	0.08761086	
H2_H3_H1	835135	831427	0.00222494	0.00222494	0.005637573	0.3946627	
H2_H3_H1	839987	838279	0.001017717	0.001017717	0.00551387	0.184574	
H2_H3_H1	877940	830394	0.02783179	0.02783179	0.005388132	5.165388	
H2_H3_H1	870765	813798	0.03381708	0.03381708	0.005512583	6.134525	
H2_H3_H1	871918	822367	0.02924597	0.02924597	0.00533755	5.479286	
H2_H3_H1	825251	825892	-0.0003882159	-0.0003882159	0.005550992	-0.06993632	
H2_H3_H1	829199	838155	-0.005371385	-0.005371385	0.005600594	-0.9590741	
H2_H3_H1	842253	835553	0.00399331	0.00399331	0.005610128	0.7118037	
H2_H3_H1	836710	826647	0.006049814	0.006049814	0.005407074	1.11887	
H2_H3_H1	826128	820270	0.00355807	0.00355807	0.005352306	0.6647734	
H2_H3_H1	832244	823838	0.005075836	0.005075836	0.00531765	0.954526	
H2_H3_H1	870490	825636	0.02644497	0.02644497	0.005240317	5.046445	
H2_H3_H1	862103	806837	0.03311443	0.03311443	0.005281009	6.270474	
H2_H3_H1	863582	819393	0.02625648	0.02625648	0.005268037	4.984111	
H2_H3_H1	817227	815810	0.0008677084	0.0008677084	0.005355389	0.1620253	
H2_H3_H1	816559	824636	-0.004921414	-0.004921414	0.005359605	-0.918242	
H2_H3_H1	829954	821232	0.005282264	0.005282264	0.005350819	0.987188	
H2_H3_H1	827468	822386	0.003080273	0.003080273	0.005399401	0.5704841	
H2_H3_H1	833642	830371	0.00196573	0.00196573	0.005207842	0.3774557	
H2_H3_H1	840598	835383	0.00311161	0.00311161	0.005271899	0.5902257	
H2_H3_H1	879460	837480	0.02445048	0.02445048	0.005097436	4.796622	
H2_H3_H1	873558	820130	0.03154536	0.03154536	0.005175251	6.095427	
H2_H3_H1	875481	833841	0.02436054	0.02436054	0.005194772	4.689433	
H2_H3_H1	823729	825650	-0.001164681	-0.001164681	0.005286026	-0.220332	
H2_H3_H1	832044	843388	-0.006770791	-0.006770791	0.005325104	-1.271485	
H2_H3_H1	841493	836322	0.003081985	0.003081985	0.005304795	0.5809809	
H2_H3_H1	838142	836955	0.0007086157	0.0007086157	0.005446725	0.1300994	
H2_H3_H1	836951	824387	0.007562579	0.007562579	0.00525665	1.438669	
H2_H3_H1	840439	826172	0.008560486	0.008560486	0.00514048	1.665309	
H2_H3_H1	881703	830518	0.02989392	0.02989392	0.00517555	5.775989	
H2_H3_H1	874559	812648	0.03669437	0.03669437	0.005224131	7.024015	
H2_H3_H1	877150	826325	0.02983607	0.02983607	0.005213349	5.723014	
H2_H3_H1	823586	815742	0.004784887	0.004784887	0.005255247	0.9104972	
H2_H3_H1	830596	832142	-0.0009297917	-0.0009297917	0.005311934	-0.1750383	
H2_H3_H1	840282	825312	0.008987785	0.008987785	0.005267966	1.70612	
H2_H3_H1	841801	830892	0.006521818	0.006521818	0.005395027	1.208857	
H2_H3_H1	830377	830367	6.021398e-06	6.021398e-06	0.005198123	0.001158379	
H2_H3_H1	837879	835971	0.001139887	0.001139887	0.005315436	0.2144485	
H2_H3_H1	881179	842385	0.02250801	0.02250801	0.005303536	4.243963	
H2_H3_H1	872223	821900	0.02970445	0.02970445	0.005292038	5.613047	
H2_H3_H1	876191	837828	0.0223819	0.0223819	0.005317425	4.209161	
H2_H3_H1	821008	825729	-0.002866882	-0.002866882	0.005226729	-0.548504	
H2_H3_H1	828043	842816	-0.00884156	-0.00884156	0.005305732	-1.666416	
H2_H3_H1	840345	838435	0.001137731	0.001137731	0.005344698	0.2128709	
H2_H3_H1	838688	840997	-0.001374663	-0.001374663	0.005476987	-0.2509888	
H2_H3_H1	832619	825037	0.004573928	0.004573928	0.005098554	0.8971032	
H2_H3_H1	843699	833641	0.005996399	0.005996399	0.005279033	1.13589	
H2_H3_H1	880259	833485	0.02729346	0.02729346	0.005172676	5.276468	
H2_H3_H1	871298	813464	0.0343277	0.0343277	0.005181564	6.624968	
H2_H3_H1	876319	829805	0.02726297	0.02726297	0.005182852	5.260224	
H2_H3_H1	826346	823078	0.001981298	0.001981298	0.005270159	0.3759465	
H2_H3_H1	830718	837358	-0.003980634	-0.003980634	0.005303944	-0.7505046	
H2_H3_H1	840409	830377	0.00600436	0.00600436	0.005233039	1.147394	
H2_H3_H1	840281	834508	0.003447001	0.003447001	0.005388733	0.6396683	
H2_H3_H1	845773	833247	0.007460304	0.007460304	0.005628908	1.325355	
H2_H3_H1	852382	837972	0.008524842	0.008524842	0.005489467	1.552945	
H2_H3_H1	891089	839528	0.02979342	0.02979342	0.005419308	5.497643	
H2_H3_H1	883274	820351	0.03693477	0.03693477	0.005461772	6.762415	
H2_H3_H1	885280	833436	0.03016438	0.03016438	0.005435518	5.549494	
H2_H3_H1	830539	821854	0.005256014	0.005256014	0.005415784	0.9704991	
H2_H3_H1	840353	841392	-0.0006178107	-0.0006178107	0.005531796	-0.1116836	
H2_H3_H1	849841	834706	0.008984611	0.008984611	0.005482236	1.638859	
H2_H3_H1	848394	837474	0.006477375	0.006477375	0.005496699	1.178412	
H2_H3_H1	831646	826588	0.003050233	0.003050233	0.005587245	0.545928	
H2_H3_H1	838439	830360	0.004841206	0.004841206	0.005448837	0.8884843	
H2_H3_H1	873609	829185	0.02608889	0.02608889	0.005324631	4.899661	
H2_H3_H1	867390	812426	0.03272025	0.03272025	0.005326383	6.143053	
H2_H3_H1	868182	823223	0.02658086	0.02658086	0.005285811	5.02872	
H2_H3_H1	821396	820338	0.0006444406	0.0006444406	0.005460566	0.1180172	
H2_H3_H1	827254	835544	-0.004985573	-0.004985573	0.005479711	-0.9098241	
H2_H3_H1	839035	830793	0.004935838	0.004935838	0.005479277	0.9008191	
H2_H3_H1	832430	828412	0.002419255	0.002419255	0.005353848	0.4518722	
H2_H3_H1	820088	832974	-0.007795231	-0.007795231	0.005318138	-1.465782	
H2_H3_H1	825632	843351	-0.01061664	-0.01061664	0.005357834	-1.981518	
H2_H3_H1	867861	836244	0.01855343	0.01855343	0.005282757	3.512074	
H2_H3_H1	860570	812242	0.02889028	0.02889028	0.005256707	5.495888	
H2_H3_H1	864066	826489	0.02222761	0.02222761	0.005192449	4.280757	
H2_H3_H1	815071	822705	-0.004661199	-0.004661199	0.005216303	-0.8935828	
H2_H3_H1	814766	834560	-0.01200127	-0.01200127	0.005344282	-2.245627	
H2_H3_H1	825825	833399	-0.004564785	-0.004564785	0.005351819	-0.8529408	
H2_H3_H1	823784	832515	-0.005271391	-0.005271391	0.005384636	-0.978969	
H2_H3_H1	839347	837085	0.001349294	0.001349294	0.005333439	0.2529876	
H2_H3_H1	847203	850307	-0.001828561	-0.001828561	0.005462736	-0.3347335	
H2_H3_H1	888054	841434	0.02695595	0.02695595	0.005234245	5.149922	
H2_H3_H1	883918	820327	0.0373133	0.0373133	0.005256844	7.098041	
H2_H3_H1	887708	834562	0.03085811	0.03085811	0.005237162	5.892144	
H2_H3_H1	836475	829078	0.004441168	0.004441168	0.0053591	0.8287153	
H2_H3_H1	841026	845713	-0.002778735	-0.002778735	0.005422729	-0.5124237	
H2_H3_H1	848801	841822	0.004128064	0.004128064	0.005362713	0.7697716	
H2_H3_H1	847698	841964	0.003393578	0.003393578	0.005498991	0.6171274	
H2_H3_H1	828812	836523	-0.0046303	-0.0046303	0.005363894	-0.8632347	
H2_H3_H1	832758	846010	-0.007893884	-0.007893884	0.005275948	-1.496202	
H2_H3_H1	877791	841128	0.0213291	0.0213291	0.005252877	4.060461	
H2_H3_H1	871990	818604	0.03157825	0.03157825	0.005250685	6.01412	
H2_H3_H1	876002	833448	0.02489339	0.02489339	0.005187354	4.798861	
H2_H3_H1	821620	823893	-0.001381332	-0.001381332	0.005269193	-0.2621525	
H2_H3_H1	828230	842841	-0.008743494	-0.008743494	0.005292163	-1.652159	
H2_H3_H1	835428	838001	-0.001537561	-0.001537561	0.005308409	-0.2896464	
H2_H3_H1	836929	840580	-0.002176441	-0.002176441	0.005402099	-0.4028881	
H2_H3_H1	824559	845337	-0.01244269	-0.01244269	0.005255416	-2.367594	
H2_H3_H1	830298	856807	-0.01571271	-0.01571271	0.00542218	-2.897859	
H2_H3_H1	875403	851782	0.01367601	0.01367601	0.005353123	2.554772	
H2_H3_H1	868098	826495	0.02455044	0.02455044	0.005291037	4.640005	
H2_H3_H1	874570	844774	0.01732987	0.01732987	0.005292058	3.274693	
H2_H3_H1	819843	835259	-0.00931423	-0.00931423	0.005288131	-1.761346	
H2_H3_H1	824028	852298	-0.01686426	-0.01686426	0.005275316	-3.196825	
H2_H3_H1	834208	850027	-0.009392395	-0.009392395	0.005443164	-1.72554	
H2_H3_H1	833759	851554	-0.01055887	-0.01055887	0.005449455	-1.937601	
H2_H3_H1	835029	831625	0.002042416	0.002042416	0.005275485	0.3871522	
H2_H3_H1	846221	847687	-0.0008654543	-0.0008654543	0.005472811	-0.1581371	
H2_H3_H1	884772	837325	0.02755187	0.02755187	0.005314364	5.184416	
H2_H3_H1	878722	813716	0.03840968	0.03840968	0.00525329	7.311547	
H2_H3_H1	884088	830161	0.03145809	0.03145809	0.005255919	5.985269	
H2_H3_H1	833714	824910	0.005308014	0.005308014	0.005364437	0.9894821	
H2_H3_H1	836494	840666	-0.002487538	-0.002487538	0.005366919	-0.4634947	
H2_H3_H1	844177	836541	0.004543296	0.004543296	0.005330814	0.8522707	
H2_H3_H1	844382	837754	0.003940228	0.003940228	0.005355871	0.7356839	
H2_H3_H1	841472	842392	-0.0005463624	-0.0005463624	0.005631375	-0.09702113	
H2_H3_H1	848445	854824	-0.003745151	-0.003745151	0.005596953	-0.6691411	
H2_H3_H1	890248	846764	0.02503379	0.02503379	0.005533662	4.523911	
H2_H3_H1	883410	821856	0.03609642	0.03609642	0.005528852	6.528737	
H2_H3_H1	887739	836756	0.02956402	0.02956402	0.00539774	5.477111	
H2_H3_H1	832442	827164	0.003180273	0.003180273	0.005362001	0.5931131	
H2_H3_H1	840543	847547	-0.004149068	-0.004149068	0.005548957	-0.7477203	
H2_H3_H1	848516	843539	0.002941394	0.002941394	0.005550382	0.5299444	
H2_H3_H1	848467	845318	0.00185915	0.00185915	0.005622196	0.3306804	
H2_H3_H1	832534	836411	-0.002323024	-0.002323024	0.005643425	-0.4116338	
H2_H3_H1	838844	847231	-0.004974275	-0.004974275	0.005624123	-0.8844534	
H2_H3_H1	877159	836353	0.02381425	0.02381425	0.005570599	4.274989	
H2_H3_H1	872040	814796	0.03393572	0.03393572	0.005567032	6.095838	
H2_H3_H1	874439	826859	0.02796688	0.02796688	0.005477643	5.105641	
H2_H3_H1	826623	824248	0.001438635	0.001438635	0.005487878	0.2621477	
H2_H3_H1	830268	839903	-0.00576887	-0.00576887	0.005623238	-1.025898	
H2_H3_H1	841936	839408	0.001503559	0.001503559	0.005609353	0.268045	
H2_H3_H1	835946	835278	0.000399707	0.000399707	0.0055225	0.07237792	
H2_H3_H1	825790	824338	0.0008799317	0.0008799317	0.005182524	0.1697883	
H2_H3_H1	832260	832363	-6.187587e-05	-6.187587e-05	0.005186068	-0.01193117	
H2_H3_H1	869856	832511	0.0219371	0.0219371	0.005166495	4.246032	
H2_H3_H1	860231	814780	0.02713475	0.02713475	0.005184245	5.234079	
H2_H3_H1	863803	828125	0.02108719	0.02108719	0.005161215	4.085702	
H2_H3_H1	816009	824112	-0.004940489	-0.004940489	0.005209898	-0.948289	
H2_H3_H1	813974	831699	-0.01077067	-0.01077067	0.0052277	-2.060307	
H2_H3_H1	827941	828189	-0.0001497467	-0.0001497467	0.005153948	-0.02905475	
H2_H3_H1	826273	826534	-0.0001579132	-0.0001579132	0.00524541	-0.03010502	
H2_H3_H1	847195	827442	0.01179539	0.01179539	0.005130711	2.298978	
H2_H3_H1	852368	834515	0.01058343	0.01058343	0.005188012	2.039977	
H2_H3_H1	889728	834578	0.03198388	0.03198388	0.00498409	6.417195	
H2_H3_H1	882708	819180	0.03732796	0.03732796	0.005130073	7.276301	
H2_H3_H1	886139	832685	0.03109917	0.03109917	0.00513951	6.050999	
H2_H3_H1	836044	826748	0.005590597	0.005590597	0.005184121	1.078408	
H2_H3_H1	841751	842867	-0.0006624647	-0.0006624647	0.005229945	-0.1266676	
H2_H3_H1	852258	835834	0.009729328	0.009729328	0.00521906	1.864192	
H2_H3_H1	849320	832678	0.009894185	0.009894185	0.005302547	1.865931	
H2_H3_H1	836249	830582	0.003399865	0.003399865	0.005229355	0.65015	
H2_H3_H1	838602	835146	0.002064827	0.002064827	0.005100973	0.4047908	
H2_H3_H1	878660	837442	0.02401839	0.02401839	0.005070153	4.737211	
H2_H3_H1	870962	821467	0.02924495	0.02924495	0.005129548	5.701272	
H2_H3_H1	874595	835004	0.02315806	0.02315806	0.005169384	4.479849	
H2_H3_H1	822227	826122	-0.00236297	-0.00236297	0.005173203	-0.4567713	
H2_H3_H1	827818	841891	-0.008428415	-0.008428415	0.005128066	-1.643585	
H2_H3_H1	836416	833088	0.001993406	0.001993406	0.005032192	0.3961308	
H2_H3_H1	838499	835211	0.001964498	0.001964498	0.005235133	0.3752527	
H2_H3_H1	833938	833072	0.000519493	0.000519493	0.005009216	0.1037074	
H2_H3_H1	838948	840166	-0.0007253826	-0.0007253826	0.00511648	-0.1417737	
H2_H3_H1	880073	843719	0.02108955	0.02108955	0.005067319	4.161876	
H2_H3_H1	870668	825458	0.02665486	0.02665486	0.005118374	5.207681	
H2_H3_H1	876350	841364	0.02036777	0.02036777	0.005140319	3.962355	
H2_H3_H1	822802	831848	-0.005467017	-0.005467017	0.004990104	-1.095572	
H2_H3_H1	828284	848346	-0.01196567	-0.01196567	0.005092803	-2.349525	
H2_H3_H1	840935	843277	-0.001390561	-0.001390561	0.005146614	-0.2701895	
H2_H3_H1	839318	842028	-0.001611804	-0.001611804	0.005200548	-0.3099296	
H2_H3_H1	836440	825740	0.006437329	0.006437329	0.005046899	1.275502	
H2_H3_H1	846207	837561	0.005134912	0.005134912	0.005216787	0.9843053	
H2_H3_H1	881331	835143	0.02690865	0.02690865	0.005088301	5.288338	
H2_H3_H1	872111	818004	0.0320138	0.0320138	0.005132279	6.237735	
H2_H3_H1	877337	832891	0.02598835	0.02598835	0.005115957	5.07986	
H2_H3_H1	828895	827972	0.0005570755	0.0005570755	0.00514366	0.1083033	
H2_H3_H1	832148	841929	-0.005842623	-0.005842623	0.005158363	-1.132651	
H2_H3_H1	842435	834680	0.004624012	0.004624012	0.00513542	0.9004156	
H2_H3_H1	842301	834922	0.004399534	0.004399534	0.005228801	0.8414041	
H2_H3_H1	850568	833922	0.009881923	0.009881923	0.005369676	1.84032	
H2_H3_H1	856615	841837	0.008700864	0.008700864	0.005336286	1.630509	
H2_H3_H1	892133	839610	0.03032956	0.03032956	0.005258522	5.767696	
H2_H3_H1	882794	821757	0.03580826	0.03580826	0.005350359	6.692683	
H2_H3_H1	886546	835010	0.02993571	0.02993571	0.005309174	5.638487	
H2_H3_H1	835256	827930	0.004404799	0.004404799	0.005266822	0.8363295	
H2_H3_H1	841670	844742	-0.001821619	-0.001821619	0.00534958	-0.3405162	
H2_H3_H1	851930	837886	0.008310964	0.008310964	0.005299541	1.568242	
H2_H3_H1	851754	838158	0.008045389	0.008045389	0.005336422	1.507637	
H2_H3_H1	842736	823719	0.01141165	0.01141165	0.005403935	2.11173	
H2_H3_H1	849540	831384	0.0108012	0.0108012	0.005415963	1.994327	
H2_H3_H1	882608	827339	0.03232205	0.03232205	0.005263544	6.14074	
